video_stem,video_path,video_emotion,video_emotion_lbl,actor_id,sentence_key,sentence_text,audio_stem,audio_path,audio_emotion,audio_emotion_lbl,output_stem,label,status
1068_DFA_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_DFA_HAP_XX.flv,HAP,happy,1068,DFA,Don't forget a jacket,1068_DFA_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_DFA_NEU_XX.wav,NEU,neutral,FAKE_T1_1068_DFA_HAP_XX__AUDIO_1068_DFA_NEU_XX,1,pending
1068_TIE_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_TIE_DIS_XX.flv,DIS,disgusted,1068,TIE,That is exactly what happened,1068_TIE_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_TIE_FEA_XX.wav,FEA,fearful,FAKE_T1_1068_TIE_DIS_XX__AUDIO_1068_TIE_FEA_XX,1,pending
1068_WSI_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_WSI_ANG_XX.flv,ANG,angry,1068,WSI,We'll stop in a couple of minutes,1068_WSI_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_WSI_DIS_XX.wav,DIS,disgusted,FAKE_T1_1068_WSI_ANG_XX__AUDIO_1068_WSI_DIS_XX,1,pending
1068_DFA_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_DFA_SAD_XX.flv,SAD,sad,1068,DFA,Don't forget a jacket,1068_DFA_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_DFA_ANG_XX.wav,ANG,angry,FAKE_T1_1068_DFA_SAD_XX__AUDIO_1068_DFA_ANG_XX,1,pending
1068_IWL_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_IWL_DIS_XX.flv,DIS,disgusted,1068,IWL,I would like a new alarm clock,1068_IWL_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_IWL_FEA_XX.wav,FEA,fearful,FAKE_T1_1068_IWL_DIS_XX__AUDIO_1068_IWL_FEA_XX,1,pending
1068_ITS_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_ITS_ANG_XX.flv,ANG,angry,1068,ITS,I think I've seen this before,1068_ITS_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_ITS_DIS_XX.wav,DIS,disgusted,FAKE_T1_1068_ITS_ANG_XX__AUDIO_1068_ITS_DIS_XX,1,pending
1068_ITS_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_ITS_DIS_XX.flv,DIS,disgusted,1068,ITS,I think I've seen this before,1068_ITS_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_ITS_FEA_XX.wav,FEA,fearful,FAKE_T1_1068_ITS_DIS_XX__AUDIO_1068_ITS_FEA_XX,1,pending
1068_WSI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_WSI_SAD_XX.flv,SAD,sad,1068,WSI,We'll stop in a couple of minutes,1068_WSI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_WSI_ANG_XX.wav,ANG,angry,FAKE_T1_1068_WSI_SAD_XX__AUDIO_1068_WSI_ANG_XX,1,pending
1068_TAI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_TAI_SAD_XX.flv,SAD,sad,1068,TAI,The airplane is almost full,1068_TAI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_TAI_ANG_XX.wav,ANG,angry,FAKE_T1_1068_TAI_SAD_XX__AUDIO_1068_TAI_ANG_XX,1,pending
1068_IWW_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_IWW_NEU_XX.flv,NEU,neutral,1068,IWW,I wonder what this is about,1068_IWW_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_IWW_SAD_XX.wav,SAD,sad,FAKE_T1_1068_IWW_NEU_XX__AUDIO_1068_IWW_SAD_XX,1,pending
1068_TIE_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_TIE_ANG_XX.flv,ANG,angry,1068,TIE,That is exactly what happened,1068_TIE_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_TIE_DIS_XX.wav,DIS,disgusted,FAKE_T1_1068_TIE_ANG_XX__AUDIO_1068_TIE_DIS_XX,1,pending
1068_IEO_SAD_LO,..\..\data\raw\CREMA-D\VideoFlash\1068_IEO_SAD_LO.flv,SAD,sad,1068,IEO,It's eleven o'clock,1068_IEO_ANG_LO,..\..\data\raw\CREMA-D\AudioWAV\1068_IEO_ANG_LO.wav,ANG,angry,FAKE_T1_1068_IEO_SAD_LO__AUDIO_1068_IEO_ANG_LO,1,pending
1068_IEO_FEA_LO,..\..\data\raw\CREMA-D\VideoFlash\1068_IEO_FEA_LO.flv,FEA,fearful,1068,IEO,It's eleven o'clock,1068_IEO_HAP_LO,..\..\data\raw\CREMA-D\AudioWAV\1068_IEO_HAP_LO.wav,HAP,happy,FAKE_T1_1068_IEO_FEA_LO__AUDIO_1068_IEO_HAP_LO,1,pending
1068_WSI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_WSI_DIS_XX.flv,DIS,disgusted,1068,WSI,We'll stop in a couple of minutes,1068_WSI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_WSI_FEA_XX.wav,FEA,fearful,FAKE_T1_1068_WSI_DIS_XX__AUDIO_1068_WSI_FEA_XX,1,pending
1068_MTI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_MTI_SAD_XX.flv,SAD,sad,1068,MTI,Maybe tomorrow it will be cold,1068_MTI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_MTI_ANG_XX.wav,ANG,angry,FAKE_T1_1068_MTI_SAD_XX__AUDIO_1068_MTI_ANG_XX,1,pending
1068_ITS_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1068_ITS_HAP_XX.flv,HAP,happy,1068,ITS,I think I've seen this before,1068_ITS_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1068_ITS_NEU_XX.wav,NEU,neutral,FAKE_T1_1068_ITS_HAP_XX__AUDIO_1068_ITS_NEU_XX,1,pending
1069_IEO_SAD_LO,..\..\data\raw\CREMA-D\VideoFlash\1069_IEO_SAD_LO.flv,SAD,sad,1069,IEO,It's eleven o'clock,1069_IEO_ANG_LO,..\..\data\raw\CREMA-D\AudioWAV\1069_IEO_ANG_LO.wav,ANG,angry,FAKE_T1_1069_IEO_SAD_LO__AUDIO_1069_IEO_ANG_LO,1,pending
1069_TIE_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1069_TIE_HAP_XX.flv,HAP,happy,1069,TIE,That is exactly what happened,1069_TIE_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_TIE_NEU_XX.wav,NEU,neutral,FAKE_T1_1069_TIE_HAP_XX__AUDIO_1069_TIE_NEU_XX,1,pending
1069_IOM_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1069_IOM_DIS_XX.flv,DIS,disgusted,1069,IOM,I'm on my way to the meeting,1069_IOM_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_IOM_FEA_XX.wav,FEA,fearful,FAKE_T1_1069_IOM_DIS_XX__AUDIO_1069_IOM_FEA_XX,1,pending
1069_ITH_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1069_ITH_ANG_XX.flv,ANG,angry,1069,ITH,I think I have a doctor's appointment,1069_ITH_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_ITH_DIS_XX.wav,DIS,disgusted,FAKE_T1_1069_ITH_ANG_XX__AUDIO_1069_ITH_DIS_XX,1,pending
1069_IEO_FEA_MD,..\..\data\raw\CREMA-D\VideoFlash\1069_IEO_FEA_MD.flv,FEA,fearful,1069,IEO,It's eleven o'clock,1069_IEO_HAP_MD,..\..\data\raw\CREMA-D\AudioWAV\1069_IEO_HAP_MD.wav,HAP,happy,FAKE_T1_1069_IEO_FEA_MD__AUDIO_1069_IEO_HAP_MD,1,pending
1069_IWW_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1069_IWW_NEU_XX.flv,NEU,neutral,1069,IWW,I wonder what this is about,1069_IWW_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_IWW_SAD_XX.wav,SAD,sad,FAKE_T1_1069_IWW_NEU_XX__AUDIO_1069_IWW_SAD_XX,1,pending
1069_WSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1069_WSI_HAP_XX.flv,HAP,happy,1069,WSI,We'll stop in a couple of minutes,1069_WSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_WSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1069_WSI_HAP_XX__AUDIO_1069_WSI_NEU_XX,1,pending
1069_IWL_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1069_IWL_SAD_XX.flv,SAD,sad,1069,IWL,I would like a new alarm clock,1069_IWL_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_IWL_ANG_XX.wav,ANG,angry,FAKE_T1_1069_IWL_SAD_XX__AUDIO_1069_IWL_ANG_XX,1,pending
1069_IWW_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1069_IWW_FEA_XX.flv,FEA,fearful,1069,IWW,I wonder what this is about,1069_IWW_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_IWW_HAP_XX.wav,HAP,happy,FAKE_T1_1069_IWW_FEA_XX__AUDIO_1069_IWW_HAP_XX,1,pending
1069_TIE_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1069_TIE_SAD_XX.flv,SAD,sad,1069,TIE,That is exactly what happened,1069_TIE_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_TIE_ANG_XX.wav,ANG,angry,FAKE_T1_1069_TIE_SAD_XX__AUDIO_1069_TIE_ANG_XX,1,pending
1069_IEO_ANG_HI,..\..\data\raw\CREMA-D\VideoFlash\1069_IEO_ANG_HI.flv,ANG,angry,1069,IEO,It's eleven o'clock,1069_IEO_DIS_HI,..\..\data\raw\CREMA-D\AudioWAV\1069_IEO_DIS_HI.wav,DIS,disgusted,FAKE_T1_1069_IEO_ANG_HI__AUDIO_1069_IEO_DIS_HI,1,pending
1069_TAI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1069_TAI_SAD_XX.flv,SAD,sad,1069,TAI,The airplane is almost full,1069_TAI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_TAI_ANG_XX.wav,ANG,angry,FAKE_T1_1069_TAI_SAD_XX__AUDIO_1069_TAI_ANG_XX,1,pending
1069_IWW_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1069_IWW_DIS_XX.flv,DIS,disgusted,1069,IWW,I wonder what this is about,1069_IWW_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_IWW_FEA_XX.wav,FEA,fearful,FAKE_T1_1069_IWW_DIS_XX__AUDIO_1069_IWW_FEA_XX,1,pending
1069_IEO_DIS_HI,..\..\data\raw\CREMA-D\VideoFlash\1069_IEO_DIS_HI.flv,DIS,disgusted,1069,IEO,It's eleven o'clock,1069_IEO_FEA_HI,..\..\data\raw\CREMA-D\AudioWAV\1069_IEO_FEA_HI.wav,FEA,fearful,FAKE_T1_1069_IEO_DIS_HI__AUDIO_1069_IEO_FEA_HI,1,pending
1069_IEO_HAP_MD,..\..\data\raw\CREMA-D\VideoFlash\1069_IEO_HAP_MD.flv,HAP,happy,1069,IEO,It's eleven o'clock,1069_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1069_IEO_HAP_MD__AUDIO_1069_IEO_NEU_XX,1,pending
1069_ITS_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1069_ITS_HAP_XX.flv,HAP,happy,1069,ITS,I think I've seen this before,1069_ITS_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1069_ITS_NEU_XX.wav,NEU,neutral,FAKE_T1_1069_ITS_HAP_XX__AUDIO_1069_ITS_NEU_XX,1,pending
1070_IWW_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_IWW_HAP_XX.flv,HAP,happy,1070,IWW,I wonder what this is about,1070_IWW_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_IWW_NEU_XX.wav,NEU,neutral,FAKE_T1_1070_IWW_HAP_XX__AUDIO_1070_IWW_NEU_XX,1,pending
1070_ITS_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_ITS_FEA_XX.flv,FEA,fearful,1070,ITS,I think I've seen this before,1070_ITS_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_ITS_HAP_XX.wav,HAP,happy,FAKE_T1_1070_ITS_FEA_XX__AUDIO_1070_ITS_HAP_XX,1,pending
1070_TIE_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_TIE_FEA_XX.flv,FEA,fearful,1070,TIE,That is exactly what happened,1070_TIE_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_TIE_HAP_XX.wav,HAP,happy,FAKE_T1_1070_TIE_FEA_XX__AUDIO_1070_TIE_HAP_XX,1,pending
1070_TAI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_TAI_HAP_XX.flv,HAP,happy,1070,TAI,The airplane is almost full,1070_TAI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_TAI_NEU_XX.wav,NEU,neutral,FAKE_T1_1070_TAI_HAP_XX__AUDIO_1070_TAI_NEU_XX,1,pending
1070_ITH_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_ITH_FEA_XX.flv,FEA,fearful,1070,ITH,I think I have a doctor's appointment,1070_ITH_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_ITH_HAP_XX.wav,HAP,happy,FAKE_T1_1070_ITH_FEA_XX__AUDIO_1070_ITH_HAP_XX,1,pending
1070_DFA_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_DFA_FEA_XX.flv,FEA,fearful,1070,DFA,Don't forget a jacket,1070_DFA_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_DFA_HAP_XX.wav,HAP,happy,FAKE_T1_1070_DFA_FEA_XX__AUDIO_1070_DFA_HAP_XX,1,pending
1070_IWW_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_IWW_DIS_XX.flv,DIS,disgusted,1070,IWW,I wonder what this is about,1070_IWW_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_IWW_FEA_XX.wav,FEA,fearful,FAKE_T1_1070_IWW_DIS_XX__AUDIO_1070_IWW_FEA_XX,1,pending
1070_DFA_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_DFA_HAP_XX.flv,HAP,happy,1070,DFA,Don't forget a jacket,1070_DFA_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_DFA_NEU_XX.wav,NEU,neutral,FAKE_T1_1070_DFA_HAP_XX__AUDIO_1070_DFA_NEU_XX,1,pending
1070_ITS_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_ITS_DIS_XX.flv,DIS,disgusted,1070,ITS,I think I've seen this before,1070_ITS_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_ITS_FEA_XX.wav,FEA,fearful,FAKE_T1_1070_ITS_DIS_XX__AUDIO_1070_ITS_FEA_XX,1,pending
1070_MTI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_MTI_DIS_XX.flv,DIS,disgusted,1070,MTI,Maybe tomorrow it will be cold,1070_MTI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_MTI_FEA_XX.wav,FEA,fearful,FAKE_T1_1070_MTI_DIS_XX__AUDIO_1070_MTI_FEA_XX,1,pending
1070_TSI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_TSI_NEU_XX.flv,NEU,neutral,1070,TSI,The surface is slippery,1070_TSI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_TSI_SAD_XX.wav,SAD,sad,FAKE_T1_1070_TSI_NEU_XX__AUDIO_1070_TSI_SAD_XX,1,pending
1070_DFA_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_DFA_NEU_XX.flv,NEU,neutral,1070,DFA,Don't forget a jacket,1070_DFA_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_DFA_SAD_XX.wav,SAD,sad,FAKE_T1_1070_DFA_NEU_XX__AUDIO_1070_DFA_SAD_XX,1,pending
1070_ITS_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_ITS_NEU_XX.flv,NEU,neutral,1070,ITS,I think I've seen this before,1070_ITS_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_ITS_SAD_XX.wav,SAD,sad,FAKE_T1_1070_ITS_NEU_XX__AUDIO_1070_ITS_SAD_XX,1,pending
1070_IWW_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_IWW_FEA_XX.flv,FEA,fearful,1070,IWW,I wonder what this is about,1070_IWW_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_IWW_HAP_XX.wav,HAP,happy,FAKE_T1_1070_IWW_FEA_XX__AUDIO_1070_IWW_HAP_XX,1,pending
1070_IWW_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_IWW_ANG_XX.flv,ANG,angry,1070,IWW,I wonder what this is about,1070_IWW_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_IWW_DIS_XX.wav,DIS,disgusted,FAKE_T1_1070_IWW_ANG_XX__AUDIO_1070_IWW_DIS_XX,1,pending
1070_TIE_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1070_TIE_NEU_XX.flv,NEU,neutral,1070,TIE,That is exactly what happened,1070_TIE_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1070_TIE_SAD_XX.wav,SAD,sad,FAKE_T1_1070_TIE_NEU_XX__AUDIO_1070_TIE_SAD_XX,1,pending
1071_IEO_ANG_HI,..\..\data\raw\CREMA-D\VideoFlash\1071_IEO_ANG_HI.flv,ANG,angry,1071,IEO,It's eleven o'clock,1071_IEO_DIS_HI,..\..\data\raw\CREMA-D\AudioWAV\1071_IEO_DIS_HI.wav,DIS,disgusted,FAKE_T1_1071_IEO_ANG_HI__AUDIO_1071_IEO_DIS_HI,1,pending
1071_ITS_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_ITS_SAD_XX.flv,SAD,sad,1071,ITS,I think I've seen this before,1071_ITS_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_ITS_ANG_XX.wav,ANG,angry,FAKE_T1_1071_ITS_SAD_XX__AUDIO_1071_ITS_ANG_XX,1,pending
1071_DFA_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_DFA_SAD_XX.flv,SAD,sad,1071,DFA,Don't forget a jacket,1071_DFA_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_DFA_ANG_XX.wav,ANG,angry,FAKE_T1_1071_DFA_SAD_XX__AUDIO_1071_DFA_ANG_XX,1,pending
1071_TSI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_TSI_HAP_XX.flv,HAP,happy,1071,TSI,The surface is slippery,1071_TSI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_TSI_NEU_XX.wav,NEU,neutral,FAKE_T1_1071_TSI_HAP_XX__AUDIO_1071_TSI_NEU_XX,1,pending
1071_ITH_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_ITH_SAD_XX.flv,SAD,sad,1071,ITH,I think I have a doctor's appointment,1071_ITH_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_ITH_ANG_XX.wav,ANG,angry,FAKE_T1_1071_ITH_SAD_XX__AUDIO_1071_ITH_ANG_XX,1,pending
1071_IEO_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_IEO_NEU_XX.flv,NEU,neutral,1071,IEO,It's eleven o'clock,1071_IEO_SAD_HI,..\..\data\raw\CREMA-D\AudioWAV\1071_IEO_SAD_HI.wav,SAD,sad,FAKE_T1_1071_IEO_NEU_XX__AUDIO_1071_IEO_SAD_HI,1,pending
1071_IEO_HAP_HI,..\..\data\raw\CREMA-D\VideoFlash\1071_IEO_HAP_HI.flv,HAP,happy,1071,IEO,It's eleven o'clock,1071_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1071_IEO_HAP_HI__AUDIO_1071_IEO_NEU_XX,1,pending
1071_TSI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_TSI_NEU_XX.flv,NEU,neutral,1071,TSI,The surface is slippery,1071_TSI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_TSI_SAD_XX.wav,SAD,sad,FAKE_T1_1071_TSI_NEU_XX__AUDIO_1071_TSI_SAD_XX,1,pending
1071_ITH_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_ITH_FEA_XX.flv,FEA,fearful,1071,ITH,I think I have a doctor's appointment,1071_ITH_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_ITH_HAP_XX.wav,HAP,happy,FAKE_T1_1071_ITH_FEA_XX__AUDIO_1071_ITH_HAP_XX,1,pending
1071_IWW_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_IWW_SAD_XX.flv,SAD,sad,1071,IWW,I wonder what this is about,1071_IWW_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_IWW_ANG_XX.wav,ANG,angry,FAKE_T1_1071_IWW_SAD_XX__AUDIO_1071_IWW_ANG_XX,1,pending
1071_ITS_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_ITS_ANG_XX.flv,ANG,angry,1071,ITS,I think I've seen this before,1071_ITS_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_ITS_DIS_XX.wav,DIS,disgusted,FAKE_T1_1071_ITS_ANG_XX__AUDIO_1071_ITS_DIS_XX,1,pending
1071_TSI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_TSI_DIS_XX.flv,DIS,disgusted,1071,TSI,The surface is slippery,1071_TSI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_TSI_FEA_XX.wav,FEA,fearful,FAKE_T1_1071_TSI_DIS_XX__AUDIO_1071_TSI_FEA_XX,1,pending
1071_WSI_DIS_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_WSI_DIS_XX.flv,DIS,disgusted,1071,WSI,We'll stop in a couple of minutes,1071_WSI_FEA_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_WSI_FEA_XX.wav,FEA,fearful,FAKE_T1_1071_WSI_DIS_XX__AUDIO_1071_WSI_FEA_XX,1,pending
1071_IEO_HAP_LO,..\..\data\raw\CREMA-D\VideoFlash\1071_IEO_HAP_LO.flv,HAP,happy,1071,IEO,It's eleven o'clock,1071_IEO_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_IEO_NEU_XX.wav,NEU,neutral,FAKE_T1_1071_IEO_HAP_LO__AUDIO_1071_IEO_NEU_XX,1,pending
1071_IOM_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1071_IOM_SAD_XX.flv,SAD,sad,1071,IOM,I'm on my way to the meeting,1071_IOM_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1071_IOM_ANG_XX.wav,ANG,angry,FAKE_T1_1071_IOM_SAD_XX__AUDIO_1071_IOM_ANG_XX,1,pending
1071_IEO_DIS_MD,..\..\data\raw\CREMA-D\VideoFlash\1071_IEO_DIS_MD.flv,DIS,disgusted,1071,IEO,It's eleven o'clock,1071_IEO_FEA_MD,..\..\data\raw\CREMA-D\AudioWAV\1071_IEO_FEA_MD.wav,FEA,fearful,FAKE_T1_1071_IEO_DIS_MD__AUDIO_1071_IEO_FEA_MD,1,pending
1072_IEO_DIS_LO,..\..\data\raw\CREMA-D\VideoFlash\1072_IEO_DIS_LO.flv,DIS,disgusted,1072,IEO,It's eleven o'clock,1072_IEO_FEA_LO,..\..\data\raw\CREMA-D\AudioWAV\1072_IEO_FEA_LO.wav,FEA,fearful,FAKE_T1_1072_IEO_DIS_LO__AUDIO_1072_IEO_FEA_LO,1,pending
1072_TIE_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1072_TIE_FEA_XX.flv,FEA,fearful,1072,TIE,That is exactly what happened,1072_TIE_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1072_TIE_HAP_XX.wav,HAP,happy,FAKE_T1_1072_TIE_FEA_XX__AUDIO_1072_TIE_HAP_XX,1,pending
1072_MTI_SAD_XX,..\..\data\raw\CREMA-D\VideoFlash\1072_MTI_SAD_XX.flv,SAD,sad,1072,MTI,Maybe tomorrow it will be cold,1072_MTI_ANG_XX,..\..\data\raw\CREMA-D\AudioWAV\1072_MTI_ANG_XX.wav,ANG,angry,FAKE_T1_1072_MTI_SAD_XX__AUDIO_1072_MTI_ANG_XX,1,pending
1072_TAI_FEA_XX,..\..\data\raw\CREMA-D\VideoFlash\1072_TAI_FEA_XX.flv,FEA,fearful,1072,TAI,The airplane is almost full,1072_TAI_HAP_XX,..\..\data\raw\CREMA-D\AudioWAV\1072_TAI_HAP_XX.wav,HAP,happy,FAKE_T1_1072_TAI_FEA_XX__AUDIO_1072_TAI_HAP_XX,1,pending
1072_ITS_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1072_ITS_NEU_XX.flv,NEU,neutral,1072,ITS,I think I've seen this before,1072_ITS_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1072_ITS_SAD_XX.wav,SAD,sad,FAKE_T1_1072_ITS_NEU_XX__AUDIO_1072_ITS_SAD_XX,1,pending
1072_ITH_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1072_ITH_HAP_XX.flv,HAP,happy,1072,ITH,I think I have a doctor's appointment,1072_ITH_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1072_ITH_NEU_XX.wav,NEU,neutral,FAKE_T1_1072_ITH_HAP_XX__AUDIO_1072_ITH_NEU_XX,1,pending
1072_DFA_ANG_XX,..\..\data\raw\CREMA-D\VideoFlash\1072_DFA_ANG_XX.flv,ANG,angry,1072,DFA,Don't forget a jacket,1072_DFA_DIS_XX,..\..\data\raw\CREMA-D\AudioWAV\1072_DFA_DIS_XX.wav,DIS,disgusted,FAKE_T1_1072_DFA_ANG_XX__AUDIO_1072_DFA_DIS_XX,1,pending
1072_IOM_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1072_IOM_HAP_XX.flv,HAP,happy,1072,IOM,I'm on my way to the meeting,1072_IOM_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1072_IOM_NEU_XX.wav,NEU,neutral,FAKE_T1_1072_IOM_HAP_XX__AUDIO_1072_IOM_NEU_XX,1,pending
1072_MTI_HAP_XX,..\..\data\raw\CREMA-D\VideoFlash\1072_MTI_HAP_XX.flv,HAP,happy,1072,MTI,Maybe tomorrow it will be cold,1072_MTI_NEU_XX,..\..\data\raw\CREMA-D\AudioWAV\1072_MTI_NEU_XX.wav,NEU,neutral,FAKE_T1_1072_MTI_HAP_XX__AUDIO_1072_MTI_NEU_XX,1,pending
1072_TSI_NEU_XX,..\..\data\raw\CREMA-D\VideoFlash\1072_TSI_NEU_XX.flv,NEU,neutral,1072,TSI,The surface is slippery,1072_TSI_SAD_XX,..\..\data\raw\CREMA-D\AudioWAV\1072_TSI_SAD_XX.wav,SAD,sad,FAKE_T1_1072_TSI_NEU_XX__AUDIO_1072_TSI_SAD_XX,1,pending
