split,dialogue_id,utterance_id,speaker,emotion,emotion_raw,sentiment,utterance,duration,video_path,clip_id
train,736,10,Ross,fear,fear,negative,Okay?,2.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia736_utt10.mp4,train_dia736_utt10
test,252,3,Ross,anger,anger,negative,"But this break-up was not all my fault, and she, she says here,  “If you accept full responsibility...”  Full responsibility!",7.05,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia252_utt3.mp4,test_dia252_utt3
train,584,6,Ross,neutral,surprise,negative,"Ma, youre asking me to marry you?",3.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia584_utt6.mp4,train_dia584_utt6
train,958,0,Ross,sadness,sadness,negative,"Well, it was loong.",4.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia958_utt0.mp4,train_dia958_utt0
train,624,0,Ross,neutral,surprise,negative,OH MY GOD!! I didnt really believe it until you just said it!!,4.75,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia624_utt0.mp4,train_dia624_utt0
train,659,0,Ross,neutral,neutral,neutral,"So, um, what do you do for a living?",3.21,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia659_utt0.mp4,train_dia659_utt0
train,288,18,Ross,neutral,neutral,neutral,"I mean after all weve been through, I justyknow I wish I had a brother to reciprocate.",5.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia288_utt18.mp4,train_dia288_utt18
train,853,4,Ross,sadness,sadness,negative,"I know. I know. But, can we please try it again? Huh? I mean, you were",8.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia853_utt4.mp4,train_dia853_utt4
train,151,3,Ross,joy,joy,positive,"Wow! This is so amazing. I uh, I really thought Id have to talk you into this more.",5.76,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia151_utt3.mp4,train_dia151_utt3
test,270,12,Ross,neutral,surprise,positive,"The uh, the baby that hasn't been born yet? Wouldn't that mean you're... crazy?",5.51,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia270_utt12.mp4,test_dia270_utt12
train,509,3,Ross,neutral,neutral,neutral,I really think theyre out of rooms.,3.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia509_utt3.mp4,train_dia509_utt3
train,11,2,Ross,neutral,neutral,neutral,Fine. Youll-youll watch it on video when we get back.,2.71,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia11_utt2.mp4,train_dia11_utt2
train,854,5,Ross,neutral,neutral,neutral,"No! No! No! No! No! I-I-I-II need to, I need to lie down.",5.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia854_utt5.mp4,train_dia854_utt5
train,18,10,Ross,fear,fear,negative,"I know!  Don't switch hands, okay?",3.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia18_utt10.mp4,train_dia18_utt10
train,434,5,Ross,neutral,neutral,neutral,Just wait.,2.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia434_utt5.mp4,train_dia434_utt5
test,246,12,Ross,neutral,neutral,neutral,"That’s okay, I’m cool over here. I’ll catch up with you later, Joey.",3.13,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia246_utt12.mp4,test_dia246_utt12
train,625,18,Ross,neutral,neutral,neutral,I was thinking more like a hundred.,3.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia625_utt18.mp4,train_dia625_utt18
train,161,4,Ross,neutral,neutral,neutral,"Can you    just keep an eye on Joey, make sure nothing happens between him and Molly?",4.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia161_utt4.mp4,train_dia161_utt4
train,736,2,Ross,joy,joy,positive,"I just, I had to see you one more time before you took-off.",2.84,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia736_utt2.mp4,train_dia736_utt2
train,35,5,Ross,joy,joy,positive,"Oh hey, dont thank me, thank yourself. Youre the one who faced her fears and ultimately overcame them.",6.38,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia35_utt5.mp4,train_dia35_utt5
train,100,1,Ross,neutral,neutral,neutral,Just your run-of-the-mill third nipple.,3.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia100_utt1.mp4,train_dia100_utt1
train,349,8,Ross,neutral,neutral,neutral,"Phoebe, what happened?",3.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia349_utt8.mp4,train_dia349_utt8
test,146,2,Ross,neutral,surprise,negative,"What do you mean, they’re not moving in? They-they’re still moving in right?",4.46,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia146_utt2.mp4,test_dia146_utt2
train,966,0,Ross,joy,joy,positive,"Thats right, I love you! And-and Im gonna play with you all the time.",7.47,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia966_utt0.mp4,train_dia966_utt0
train,969,2,Ross,neutral,neutral,neutral,"Like uh, maybe we could get him to get tickets to another Knicks game and invite him.",3.29,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia969_utt2.mp4,train_dia969_utt2
dev,22,8,Ross,neutral,neutral,neutral,My first time with Carol was...,2.67,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia22_utt8.mp4,dev_dia22_utt8
train,26,5,Ross,joy,joy,positive,Yes!! I knew it!!  Bye-bye! So long! Later!,10.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia26_utt5.mp4,train_dia26_utt5
train,777,8,Ross,neutral,neutral,neutral,"Since you have such a great sense of what I need, uh ooh, heres-heres 60 bucks, why dont you take Phoebe down to that Colonial flea market of yours and get me some stuff.",12.1,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia777_utt8.mp4,train_dia777_utt8
dev,76,14,Ross,disgust,disgust,negative,"Your Mom, your telling me, your telling me, about your Mom, what is the matter with you?",5.63,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia76_utt14.mp4,dev_dia76_utt14
test,42,6,Ross,joy,joy,positive,I played bad on purpose guys.,3.13,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia42_utt6.mp4,test_dia42_utt6
train,853,9,Ross,anger,anger,negative,"If you are not going to learn how to ride this bike then Im sorry, Im just gonna have to take it back.",5.51,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia853_utt9.mp4,train_dia853_utt9
train,849,6,Ross,joy,joy,positive,Ben is way cuter than that kid.,5.05,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia849_utt6.mp4,train_dia849_utt6
train,288,7,Ross,joy,joy,positive,Rach? Hi!,3.29,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia288_utt7.mp4,train_dia288_utt7
dev,69,3,Ross,neutral,neutral,neutral,Tag?,2.75,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia69_utt3.mp4,dev_dia69_utt3
train,910,6,Ross,joy,joy,positive,"He was like that-that-that Bugs Bunny cartoon where Bugs is playing all the positions, right, but instead of Bugs it was first base-Alan, second base-Alan, third base-...",7.22,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia910_utt6.mp4,train_dia910_utt6
train,24,5,Ross,neutral,neutral,neutral,"Yeah, hey I-I have clothes, I even pick them out.",3.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia24_utt5.mp4,train_dia24_utt5
train,206,3,Ross,neutral,surprise,negative,"What? Whoa, whoa whoa whoa, what do you mean,",3.75,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia206_utt3.mp4,train_dia206_utt3
train,714,4,Ross,anger,anger,negative,"Hi, I was wondering if it is possible to increase security in the Paleontology section?",5.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia714_utt4.mp4,train_dia714_utt4
dev,76,1,Ross,neutral,surprise,positive,"Yes! Wow, well, that-that was easy. Okay, you-you go.",4.96,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia76_utt1.mp4,dev_dia76_utt1
train,201,4,Ross,sadness,sadness,negative,"So, Im sorry I just dont think we should go away together yet.",3.04,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia201_utt4.mp4,train_dia201_utt4
dev,66,3,Ross,neutral,surprise,negative,I think it means he freaked out and left!,5.05,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia66_utt3.mp4,dev_dia66_utt3
train,450,1,Ross,neutral,neutral,neutral,"Thank you, but I want to remove it Pheebs. I dont want to make it savory.",4.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia450_utt1.mp4,train_dia450_utt1
dev,23,12,Ross,sadness,sadness,negative,"I mean we’ve been together seven years, she’s the only woman who’s ever loved me, and the only woman I’ve-I’ve ever....",9.3,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia23_utt12.mp4,dev_dia23_utt12
test,133,12,Ross,sadness,sadness,negative,"Well, I-I gotta go break up with Bonnie.",2.88,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia133_utt12.mp4,test_dia133_utt12
dev,77,14,Ross,sadness,sadness,negative,I mean she-she thinking everything— Oh that’s…now me.,5.46,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia77_utt14.mp4,dev_dia77_utt14
dev,62,2,Ross,neutral,surprise,positive,"Oh.  Wow!  Huh.  Boy!  Well, someone’s been doing their homework.",13.22,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia62_utt2.mp4,dev_dia62_utt2
train,747,2,Ross,sadness,sadness,negative,Theres this kid in my class who said hes in love with me.,3.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia747_utt2.mp4,train_dia747_utt2
train,113,5,Ross,neutral,neutral,neutral,I think it has to do with my working late.,5.05,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia113_utt5.mp4,train_dia113_utt5
train,100,5,Ross,neutral,neutral,neutral,Just showing you my run-of-the-mill-slice-it-right-off third nipple.,4.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia100_utt5.mp4,train_dia100_utt5
dev,89,8,Ross,joy,joy,positive,I got my s's back!,3.63,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia89_utt8.mp4,dev_dia89_utt8
train,655,2,Ross,neutral,neutral,neutral,I cant date you or have a hot plate in my office.,4.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia655_utt2.mp4,train_dia655_utt2
train,623,11,Ross,neutral,surprise,positive,"And-and another one had never been to a party before, so",3.75,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia623_utt11.mp4,train_dia623_utt11
train,730,8,Ross,joy,joy,positive,You should take a walk down fifth to the Saint Patrick's Cathedral and there    there's this great little pastry shop that she'd love.,7.47,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia730_utt8.mp4,train_dia730_utt8
train,623,9,Ross,joy,joy,positive,"Yknow, one of them had never been to a bachelor party before.",3.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia623_utt9.mp4,train_dia623_utt9
test,155,7,Ross,neutral,neutral,neutral,"Let’s ah, let’s take a break,  let’s cool off, okay, let’s get some frozen yoghurt, or something..",5.71,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia155_utt7.mp4,test_dia155_utt7
train,541,2,Ross,neutral,neutral,neutral,"Look Carol umm, I was, I was thinking maybe uh, maybe we can spice things up a little.",6.76,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia541_utt2.mp4,train_dia541_utt2
test,279,14,Ross,neutral,neutral,neutral,Monica you really think I should try this phasing out thing?,4.25,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia279_utt14.mp4,test_dia279_utt14
test,154,12,Ross,joy,joy,positive,"Wow, it looks like a, like a holiday card y’know, with the tree in the middle and the skaters and the snow.",6.3,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia154_utt12.mp4,test_dia154_utt12
test,39,0,Ross,neutral,neutral,neutral,"Hi!  Hi!  Hi. Has umm, anyone seen Chandler?",10.59,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia39_utt0.mp4,test_dia39_utt0
test,17,29,Ross,anger,anger,negative,"Rachel one brunch is not gonna solve anything. You gotta face it, okay we’re never gonna get along.",5.09,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia17_utt29.mp4,test_dia17_utt29
train,480,3,Ross,neutral,neutral,neutral,"Oh hey, right back at ya.",2.59,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia480_utt3.mp4,train_dia480_utt3
test,56,3,Ross,neutral,neutral,neutral,Do you really?,3.25,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia56_utt3.mp4,test_dia56_utt3
train,477,5,Ross,joy,joy,positive,"I gotta tell you, I-I wasnt expecting to like her at all, I mean I actually wasnt expecting to like anyone right now, but shes really terrific.",9.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia477_utt5.mp4,train_dia477_utt5
train,168,2,Ross,neutral,neutral,neutral,"Umm, I used your pen to draw on my friend's face.",5.21,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia168_utt2.mp4,train_dia168_utt2
test,12,3,Ross,anger,anger,negative,"I mean, enough of the silliness!",4.67,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia12_utt3.mp4,test_dia12_utt3
dev,92,1,Ross,disgust,disgust,negative,"Hey Pheebs, could you please not put your feet up on my new……old sheet?",5.17,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia92_utt1.mp4,dev_dia92_utt1
test,43,3,Ross,neutral,neutral,neutral,Somebody seems to be missing being the hostess.,3.5,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia43_utt3.mp4,test_dia43_utt3
train,480,7,Ross,neutral,neutral,neutral,"Umm, I dont some Italian guy. Come on, read your own label. See you later.",3.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia480_utt7.mp4,train_dia480_utt7
test,90,1,Ross,anger,anger,negative,She is not…  She’s gay. Oh my God. She is,16.73,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia90_utt1.mp4,test_dia90_utt1
test,196,10,Ross,neutral,neutral,neutral,"Magic 8 Ball, should I never see Rachel again?",4.75,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia196_utt10.mp4,test_dia196_utt10
dev,31,9,Ross,joy,joy,positive,It's a long story but the things    you just said really made my day!,4.13,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia31_utt9.mp4,dev_dia31_utt9
dev,7,7,Ross,anger,anger,negative,"I mean she’s a very nice woman, but there is no way we can take eight weeks of her.",4.34,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia7_utt7.mp4,dev_dia7_utt7
train,169,2,Ross,neutral,neutral,neutral,"No, its okay. Some-some kid asked me to pick it up for him, but I dont",4.46,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia169_utt2.mp4,train_dia169_utt2
train,476,6,Ross,neutral,neutral,neutral,"Well, we believe it originated here.  In the Aroma Room.",6.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia476_utt6.mp4,train_dia476_utt6
test,270,2,Ross,neutral,neutral,neutral,"Oh, I uh, just came by to pick up my skull. Well, not mine, but...",7.63,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia270_utt2.mp4,test_dia270_utt2
train,821,10,Ross,joy,joy,positive,"Listen, I gotta tell ya, I-Im having a great time!",3.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia821_utt10.mp4,train_dia821_utt10
train,15,2,Ross,neutral,neutral,neutral,"Yes, please!  So, what's going on?",6.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia15_utt2.mp4,train_dia15_utt2
train,32,12,Ross,anger,anger,negative,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!",6.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia32_utt12.mp4,train_dia32_utt12
train,961,10,Ross,sadness,sadness,negative,"Yeah, I'm gonna stay and read my book. I just wanna be alone right now.",6.01,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia961_utt10.mp4,train_dia961_utt10
train,311,4,Ross,neutral,neutral,neutral,What did you want to show us? Because all I can see is this,5.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia311_utt4.mp4,train_dia311_utt4
test,139,7,Ross,neutral,surprise,positive,"Rachel! Well, you-you’re not at home, you’re-you’re-you’re right here.",8.43,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia139_utt7.mp4,test_dia139_utt7
train,613,0,Ross,neutral,neutral,neutral,"Thats the day youre gonna die? Seedarnit, Ive got shuffleboard that day.",5.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia613_utt0.mp4,train_dia613_utt0
train,176,9,Ross,neutral,neutral,neutral,Looks like a fun gang.,2.88,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia176_utt9.mp4,train_dia176_utt9
test,138,1,Ross,disgust,disgust,negative,Who cares? I repel women.,2.63,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia138_utt1.mp4,test_dia138_utt1
train,395,5,Ross,anger,anger,negative,Ive said it! Okay?! But its over Joey!,3.8,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia395_utt5.mp4,train_dia395_utt5
train,441,0,Ross,neutral,neutral,neutral,"Mona?  Okay, if I were a salmon shirt, where would I be?",3.46,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia441_utt0.mp4,train_dia441_utt0
train,142,0,Ross,neutral,neutral,neutral,"Yeah, yeah, everybody's here. Hey, everybody, say hi to Julie in New Mexico.",5.26,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia142_utt0.mp4,train_dia142_utt0
train,671,3,Ross,neutral,neutral,neutral,"Ok now, remember, when you get to the museum, Monet is not spelt    M-O-N-A-Y.",6.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia671_utt3.mp4,train_dia671_utt3
train,118,5,Ross,joy,joy,positive,"Im sorry you lost your money, but I won it fair and square.",3.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia118_utt5.mp4,train_dia118_utt5
dev,63,20,Ross,neutral,neutral,neutral,That’s all I’m askin’,2.5,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia63_utt20.mp4,dev_dia63_utt20
dev,77,8,Ross,sadness,sadness,negative,It’s…it’s complicated okay?,3.34,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia77_utt8.mp4,dev_dia77_utt8
test,103,2,Ross,fear,fear,negative,"Do you have a minute? I’d like to talk to you about something I’m, I’m really uncomfortable talking about.",4.96,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia103_utt2.mp4,test_dia103_utt2
train,541,7,Ross,joy,joy,positive,"Hey, why dont you show dad how you can put your shoes on, in your room!",3.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia541_utt7.mp4,train_dia541_utt7
train,736,8,Ross,fear,fear,negative,"I-I, I have to tell you something.",3.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia736_utt8.mp4,train_dia736_utt8
train,4,11,Ross,sadness,sadness,negative,"Listen, Im ah, Im sorry Ive been so crazy and jealous and, its just that I like you a lot, so...",9.3,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia4_utt11.mp4,train_dia4_utt11
train,526,17,Ross,neutral,neutral,neutral,"Yeah, um, okay see, you were, you were on the list but my friend, Chandler  brought up the very good point that you are international, so I bumped you for Wynona Rider, local.",6.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia526_utt17.mp4,train_dia526_utt17
train,206,1,Ross,anger,anger,negative,"No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie.",6.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia206_utt1.mp4,train_dia206_utt1
train,410,9,Ross,neutral,neutral,neutral,"Rachel, come on. Give us a chance.",3.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia410_utt9.mp4,train_dia410_utt9
test,29,2,Ross,neutral,neutral,neutral,"Oh dude, don't worry about it, I found an unattended maid's car.    We're way ahead of the game.",5.09,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia29_utt2.mp4,test_dia29_utt2
train,113,4,Ross,neutral,neutral,neutral,We- we had our first fight this morning.,2.54,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia113_utt4.mp4,train_dia113_utt4
train,336,15,Ross,joy,joy,positive,"Okay, the other night I was leaving the museum just as Laser Floyd was letting out of the planetarium, without even trying I sold 50 boxes!",9.8,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia336_utt15.mp4,train_dia336_utt15
train,865,0,Ross,neutral,neutral,neutral,"Oh here, I think this is us.  Yeah.",3.25,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia865_utt0.mp4,train_dia865_utt0
train,424,2,Ross,neutral,neutral,neutral,You know that girl I told you about who lives up in Poughkeepsie?,3.0,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia424_utt2.mp4,train_dia424_utt2
train,306,1,Ross,joy,joy,positive,"Cause you know love lasts forever, y'know.",2.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia306_utt1.mp4,train_dia306_utt1
dev,34,10,Ross,joy,joy,positive,"Hello, baby. Hello, hello.",4.67,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia34_utt10.mp4,dev_dia34_utt10
dev,46,5,Ross,neutral,surprise,negative,"What?  So what are you going to do? I mean how, how are you going to tell Chandler?",4.42,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia46_utt5.mp4,dev_dia46_utt5
train,950,7,Ross,sadness,sadness,negative,"Oh, be-because of the leather pants.",3.92,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia950_utt7.mp4,train_dia950_utt7
train,799,1,Ross,fear,fear,negative,"Maybe they can take the needle and thquirt it into my mouth, you know, like a thquirt gun.",6.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia799_utt1.mp4,train_dia799_utt1
train,26,13,Ross,neutral,neutral,neutral,"No, we-we're gonna be like best friends, that's why it's gonna be weird.",3.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia26_utt13.mp4,train_dia26_utt13
train,160,8,Ross,sadness,sadness,negative,"Come on sweetie! You?ve had to work late every night for the past two weeks, what is it this time?",6.17,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia160_utt8.mp4,train_dia160_utt8
dev,31,10,Ross,joy,joy,positive,"I mean, the fact that you are here means more    to me than if this room were filled with people!",5.42,data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia31_utt10.mp4,dev_dia31_utt10
train,30,11,Ross,fear,fear,negative,"Umm, but I think if you give me umm, one chance I can, I can change your mind.",5.34,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia30_utt11.mp4,train_dia30_utt11
test,88,11,Ross,neutral,surprise,positive,Are you intrigued?,2.67,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia88_utt11.mp4,test_dia88_utt11
train,611,3,Ross,neutral,neutral,neutral,"Okay, Pheebs: Right hand blue. Good.",3.09,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia611_utt3.mp4,train_dia611_utt3
train,714,2,Ross,anger,anger,negative,No! No!! No! Can I speak to someone in charge please?!,5.21,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia714_utt2.mp4,train_dia714_utt2
train,335,0,Ross,neutral,neutral,neutral,"A new place for a new Ross. I'm gonna have you and all the guys from work over once it's y'know, furnished.",6.05,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia335_utt0.mp4,train_dia335_utt0
train,676,7,Ross,sadness,sadness,negative,"And I do, I have to make",4.55,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia676_utt7.mp4,train_dia676_utt7
train,912,4,Ross,neutral,surprise,negative,It's like a volcano in here!,2.54,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia912_utt4.mp4,train_dia912_utt4
train,472,1,Ross,neutral,neutral,neutral,"Oh uh, Im sorry.",2.63,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia472_utt1.mp4,train_dia472_utt1
train,623,7,Ross,joy,joy,positive,"I just wanted to thank you again for last night, what a great party!",2.75,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia623_utt7.mp4,train_dia623_utt7
train,673,6,Ross,neutral,neutral,neutral,"Basically, Rachel and I were in Vegas and we got drunk",3.8,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia673_utt6.mp4,train_dia673_utt6
train,251,2,Ross,neutral,neutral,neutral,Okay. This stuff?,2.67,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia251_utt2.mp4,train_dia251_utt2
train,592,0,Ross,neutral,neutral,neutral,"Okay, look, I-I know what you guys are going to say",2.5,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia592_utt0.mp4,train_dia592_utt0
train,659,12,Ross,neutral,neutral,neutral,"You guys'll scooch, won't you?",3.04,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia659_utt12.mp4,train_dia659_utt12
train,256,1,Ross,neutral,neutral,neutral,"Uh sweetie, maybe youd be more comfortable here?",4.42,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia256_utt1.mp4,train_dia256_utt1
train,192,2,Ross,neutral,neutral,neutral,Her dying wish was for one last kiss.,3.38,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia192_utt2.mp4,train_dia192_utt2
test,64,1,Ross,neutral,neutral,neutral,"Well, I was going to stick it in the ATM, but now I think I’ll show the sexy teller that I am a published writer.",8.09,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia64_utt1.mp4,test_dia64_utt1
test,72,12,Ross,neutral,neutral,neutral,Uh Rach,3.84,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia72_utt12.mp4,test_dia72_utt12
train,76,2,Ross,neutral,neutral,neutral,"Listen about that, the whole uh, who came on to who thing really doesnt matter.",5.96,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia76_utt2.mp4,train_dia76_utt2
test,81,0,Ross,joy,joy,positive,"So, he’s just a nice guy. You really think this Mark doesn’t want anything in exchange for helping him?",7.01,data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia81_utt0.mp4,test_dia81_utt0
train,509,5,Ross,neutral,neutral,neutral,"Well then wed be in a lot of trouble, you dont know where any countries are.",3.13,data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia509_utt5.mp4,train_dia509_utt5
