path,label,source,speaker_id,sarcasm_label,audio_emotion_label,visual_emotion_label
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1071_ITS_NEU_XX__AUDIO_1071_ITS_SAD_XX_sadtalker.mp4,1,track3,crema_1071,-1,sad,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1050_DFA_NEU_XX__AUDIO_1050_DFA_SAD_XX_sadtalker.mp4,1,track3,crema_1050,-1,sad,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1026_IOM_NEU_XX__AUDIO_1026_IOM_SAD_XX_sadtalker.mp4,1,track3,crema_1026,-1,sad,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1027_MTI_SAD_XX__AUDIO_1027_MTI_ANG_XX_wav2lip.mp4,1,track2,crema_1027,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia134_utt2.mp4,0,meld_real,meld_ross,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1011_IEO_DIS_LO__AUDIO_1011_IEO_FEA_LO_sadtalker.mp4,1,track3,crema_1011,-1,fear,disgust
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1020_utt2.mp4,0,meld_real,meld_tag,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1056_DFA_ANG_XX__AUDIO_1056_DFA_DIS_XX_styletts.mp4,1,track1,crema_1056,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia268_utt11.mp4,0,meld_real,meld_monica,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1004_WSI_FEA_XX__AUDIO_1004_WSI_HAP_XX_sadtalker.mp4,1,track3,crema_1004,-1,happy,fear
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia665_utt1.mp4,0,meld_real,meld_phoebe,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1089_IOM_DIS_XX__AUDIO_1089_IOM_FEA_XX_styletts.mp4,1,track1,crema_1089,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\8XZszYrUSCQ_003.mp4,0,cmumosei_real,mosei_8XZszYrUSCQ,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia26_utt3.mp4,0,meld_real,meld_rachel,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia304_utt8.mp4,0,meld_real,meld_monica,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1017_IEO_DIS_MD__AUDIO_1017_IEO_FEA_MD_wav2lip.mp4,1,track2,crema_1017,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1032_MTI_FEA_XX__AUDIO_1032_MTI_HAP_XX_styletts.mp4,1,track1,crema_1032,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1056_IWL_SAD_XX__AUDIO_1056_IWL_ANG_XX_sadtalker.mp4,1,track3,crema_1056,-1,angry,sad
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia940_utt8.mp4,0,meld_real,meld_phoebe,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia29_utt6.mp4,0,meld_real,meld_chandler,-1,fear,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1068_IEO_ANG_LO__AUDIO_1068_IEO_DIS_LO_sadtalker.mp4,1,track3,crema_1068,-1,disgust,angry
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1012_IEO_SAD_LO__AUDIO_1012_IEO_ANG_LO_styletts.mp4,1,track1,crema_1012,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\0EphpADwdPg_004.mp4,0,cmumosei_real,mosei_0EphpADwdPg,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1080_TSI_DIS_XX__AUDIO_1080_TSI_FEA_XX_wav2lip.mp4,1,track2,crema_1080,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1014_utt1.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\8qCNtqjygW8_002.mp4,0,cmumosei_real,mosei_8qCNtqjygW8,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1051_TSI_DIS_XX__AUDIO_1051_TSI_FEA_XX_styletts.mp4,1,track1,crema_1051,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia315_utt5.mp4,0,meld_real,meld_monica,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia665_utt15.mp4,0,meld_real,meld_phoebe,-1,disgust,disgust
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\1A7dqFxx8wU_003.mp4,0,cmumosei_real,mosei_1A7dqFxx8wU,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\Cj7R36s4dbM_002.mp4,0,cmumosei_real,mosei_Cj7R36s4dbM,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1034_ITH_ANG_XX__AUDIO_1034_ITH_DIS_XX_sadtalker.mp4,1,track3,crema_1034,-1,disgust,angry
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1035_DFA_HAP_XX__AUDIO_1035_DFA_NEU_XX_styletts.mp4,1,track1,crema_1035,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia454_utt2.mp4,0,meld_real,meld_phoebe,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1059_ITS_DIS_XX__AUDIO_1059_ITS_FEA_XX_sadtalker.mp4,1,track3,crema_1059,-1,fear,disgust
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia744_utt0.mp4,0,meld_real,meld_chandler,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia625_utt4.mp4,0,meld_real,meld_ross,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia116_utt6.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1054_TSI_HAP_XX__AUDIO_1054_TSI_NEU_XX_styletts.mp4,1,track1,crema_1054,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia537_utt0.mp4,0,meld_real,meld_joey,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1004_WSI_ANG_XX__AUDIO_1004_WSI_DIS_XX_styletts.mp4,1,track1,crema_1004,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\Cj7R36s4dbM_004.mp4,0,cmumosei_real,mosei_Cj7R36s4dbM,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1059_WSI_SAD_XX__AUDIO_1059_WSI_ANG_XX_styletts.mp4,1,track1,crema_1059,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1016_utt12.mp4,0,meld_real,meld_ross,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1076_IEO_DIS_HI__AUDIO_1076_IEO_FEA_HI_sadtalker.mp4,1,track3,crema_1076,-1,fear,disgust
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1045_IOM_HAP_XX__AUDIO_1045_IOM_NEU_XX_sadtalker.mp4,1,track3,crema_1045,-1,neutral,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1077_IWL_NEU_XX__AUDIO_1077_IWL_SAD_XX_styletts.mp4,1,track1,crema_1077,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\67uKYi7mslE_010.mp4,0,cmumosei_real,mosei_67uKYi7mslE,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia913_utt12.mp4,0,meld_real,meld_joey,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia572_utt15.mp4,0,meld_real,meld_ross,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia17_utt23.mp4,0,meld_real,meld_rachel,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\0EphpADwdPg_005.mp4,0,cmumosei_real,mosei_0EphpADwdPg,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia96_utt13.mp4,0,meld_real,meld_chandler,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_000.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia76_utt3.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_016.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia264_utt4.mp4,0,meld_real,meld_chandler,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1040_DFA_NEU_XX__AUDIO_1040_DFA_SAD_XX_wav2lip.mp4,1,track2,crema_1040,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia238_utt1.mp4,0,meld_real,meld_mrs._geller,-1,sadness,sadness
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1021_IWL_ANG_XX__AUDIO_1021_IWL_DIS_XX_styletts.mp4,1,track1,crema_1021,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia130_utt9.mp4,0,meld_real,meld_joey,-1,disgust,disgust
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia681_utt0.mp4,0,meld_real,meld_monica,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia342_utt18.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1078_IOM_NEU_XX__AUDIO_1078_IOM_SAD_XX_sadtalker.mp4,1,track3,crema_1078,-1,sad,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1014_IOM_ANG_XX__AUDIO_1014_IOM_DIS_XX_wav2lip.mp4,1,track2,crema_1014,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1012_IEO_HAP_LO__AUDIO_1012_IEO_NEU_XX_wav2lip.mp4,1,track2,crema_1012,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia69_utt1.mp4,0,meld_real,meld_tag,-1,sadness,sadness
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1071_TSI_HAP_XX__AUDIO_1071_TSI_NEU_XX_styletts.mp4,1,track1,crema_1071,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia167_utt8.mp4,0,meld_real,meld_joey,-1,sadness,sadness
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\2LpVvLemgvw_002.mp4,0,cmumosei_real,mosei_2LpVvLemgvw,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-I_e4mIh0yE_000.mp4,0,cmumosei_real,mosei_-I_e4mIh0yE,-1,sad,sad
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1010_IEO_HAP_HI__AUDIO_1010_IEO_NEU_XX_styletts.mp4,1,track1,crema_1010,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1055_ITH_SAD_XX__AUDIO_1055_ITH_ANG_XX_wav2lip.mp4,1,track2,crema_1055,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia302_utt2.mp4,0,meld_real,meld_phoebe,-1,fear,fear
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-tANM6ETl_M_001.mp4,0,cmumosei_real,mosei_-tANM6ETl_M,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1036_MTI_ANG_XX__AUDIO_1036_MTI_DIS_XX_styletts.mp4,1,track1,crema_1036,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia117_utt3.mp4,0,meld_real,meld_richard,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1015_TIE_DIS_XX__AUDIO_1015_TIE_FEA_XX_styletts.mp4,1,track1,crema_1015,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1022_IEO_FEA_MD__AUDIO_1022_IEO_HAP_MD_sadtalker.mp4,1,track3,crema_1022,-1,happy,fear
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia538_utt4.mp4,0,meld_real,meld_rachel,-1,joy,joy
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia95_utt17.mp4,0,meld_real,meld_steve,-1,fear,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1082_TAI_ANG_XX__AUDIO_1082_TAI_DIS_XX_styletts.mp4,1,track1,crema_1082,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1004_IEO_HAP_LO__AUDIO_1004_IEO_NEU_XX_wav2lip.mp4,1,track2,crema_1004,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia440_utt4.mp4,0,meld_real,meld_monica,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\6ng8CZ0ULK4_008.mp4,0,cmumosei_real,mosei_6ng8CZ0ULK4,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\1W38PnuWIkM_006.mp4,0,cmumosei_real,mosei_1W38PnuWIkM,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia123_utt2.mp4,0,meld_real,meld_monica,-1,disgust,disgust
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia991_utt10.mp4,0,meld_real,meld_monica,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1067_TSI_HAP_XX__AUDIO_1067_TSI_NEU_XX_sadtalker.mp4,1,track3,crema_1067,-1,neutral,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia195_utt8.mp4,0,meld_real,meld_ross,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia749_utt7.mp4,0,meld_real,meld_chandler,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\45c3QQzGakM_000.mp4,0,cmumosei_real,mosei_45c3QQzGakM,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1088_WSI_DIS_XX__AUDIO_1088_WSI_FEA_XX_styletts.mp4,1,track1,crema_1088,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1016_IWW_HAP_XX__AUDIO_1016_IWW_NEU_XX_sadtalker.mp4,1,track3,crema_1016,-1,neutral,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia205_utt4.mp4,0,meld_real,meld_phoebe,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1055_ITS_NEU_XX__AUDIO_1055_ITS_SAD_XX_sadtalker.mp4,1,track3,crema_1055,-1,sad,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia110_utt9.mp4,0,meld_real,meld_phoebe,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1001_WSI_ANG_XX__AUDIO_1001_WSI_DIS_XX_sadtalker.mp4,1,track3,crema_1001,-1,disgust,angry
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1002_ITS_HAP_XX__AUDIO_1002_ITS_NEU_XX_styletts.mp4,1,track1,crema_1002,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1074_TAI_NEU_XX__AUDIO_1074_TAI_SAD_XX_wav2lip.mp4,1,track2,crema_1074,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1073_TIE_NEU_XX__AUDIO_1073_TIE_SAD_XX_styletts.mp4,1,track1,crema_1073,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia697_utt7.mp4,0,meld_real,meld_all,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1041_ITS_SAD_XX__AUDIO_1041_ITS_ANG_XX_wav2lip.mp4,1,track2,crema_1041,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1036_DFA_SAD_XX__AUDIO_1036_DFA_ANG_XX_sadtalker.mp4,1,track3,crema_1036,-1,angry,sad
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1057_IWL_DIS_XX__AUDIO_1057_IWL_FEA_XX_sadtalker.mp4,1,track3,crema_1057,-1,fear,disgust
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1012_IWW_FEA_XX__AUDIO_1012_IWW_HAP_XX_sadtalker.mp4,1,track3,crema_1012,-1,happy,fear
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia178_utt8.mp4,0,meld_real,meld_chandler,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1017_ITH_NEU_XX__AUDIO_1017_ITH_SAD_XX_sadtalker.mp4,1,track3,crema_1017,-1,sad,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia478_utt8.mp4,0,meld_real,meld_monica,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia211_utt4.mp4,0,meld_real,meld_joey,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7ZzbemE4QEE_003.mp4,0,cmumosei_real,mosei_7ZzbemE4QEE,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia440_utt8.mp4,0,meld_real,meld_monica,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\7BFhRPlSOf0_000.mp4,0,cmumosei_real,mosei_7BFhRPlSOf0,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\1W38PnuWIkM_001.mp4,0,cmumosei_real,mosei_1W38PnuWIkM,-1,sad,sad
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1049_TSI_SAD_XX__AUDIO_1049_TSI_ANG_XX_styletts.mp4,1,track1,crema_1049,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1091_DFA_DIS_XX__AUDIO_1091_DFA_FEA_XX_sadtalker.mp4,1,track3,crema_1091,-1,fear,disgust
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1034_TSI_NEU_XX__AUDIO_1034_TSI_SAD_XX_styletts.mp4,1,track1,crema_1034,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1036_WSI_DIS_XX__AUDIO_1036_WSI_FEA_XX_sadtalker.mp4,1,track3,crema_1036,-1,fear,disgust
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\4HAC00EAdno_004.mp4,0,cmumosei_real,mosei_4HAC00EAdno,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1079_IEO_DIS_LO__AUDIO_1079_IEO_FEA_LO_wav2lip.mp4,1,track2,crema_1079,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\1J9Fa995Ojs_000.mp4,0,cmumosei_real,mosei_1J9Fa995Ojs,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\1A7dqFxx8wU_004.mp4,0,cmumosei_real,mosei_1A7dqFxx8wU,-1,happy,happy
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia700_utt12.mp4,0,meld_real,meld_rachel,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1070_IOM_HAP_XX__AUDIO_1070_IOM_NEU_XX_sadtalker.mp4,1,track3,crema_1070,-1,neutral,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1011_IEO_FEA_MD__AUDIO_1011_IEO_HAP_MD_wav2lip.mp4,1,track2,crema_1011,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1057_IEO_DIS_MD__AUDIO_1057_IEO_FEA_MD_sadtalker.mp4,1,track3,crema_1057,-1,fear,disgust
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia661_utt7.mp4,0,meld_real,meld_chandler,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia40_utt0.mp4,0,meld_real,meld_rachel,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1053_DFA_SAD_XX__AUDIO_1053_DFA_ANG_XX_wav2lip.mp4,1,track2,crema_1053,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\dev\dev_splits_complete\dia37_utt1.mp4,0,meld_real,meld_chandler,-1,fear,fear
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\BRdw-_dbJXc_003.mp4,0,cmumosei_real,mosei_BRdw-_dbJXc,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1019_IWL_SAD_XX__AUDIO_1019_IWL_ANG_XX_styletts.mp4,1,track1,crema_1019,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1028_ITS_HAP_XX__AUDIO_1028_ITS_NEU_XX_styletts.mp4,1,track1,crema_1028,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia739_utt1.mp4,0,meld_real,meld_joey,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\2LpVvLemgvw_000.mp4,0,cmumosei_real,mosei_2LpVvLemgvw,-1,happy,happy
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1033_TIE_DIS_XX__AUDIO_1033_TIE_FEA_XX_wav2lip.mp4,1,track2,crema_1033,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1063_IEO_FEA_LO__AUDIO_1063_IEO_HAP_LO_sadtalker.mp4,1,track3,crema_1063,-1,happy,fear
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1075_WSI_HAP_XX__AUDIO_1075_WSI_NEU_XX_styletts.mp4,1,track1,crema_1075,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\Cj7R36s4dbM_003.mp4,0,cmumosei_real,mosei_Cj7R36s4dbM,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia1016_utt3.mp4,0,meld_real,meld_ross,-1,anger,anger
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia810_utt8.mp4,0,meld_real,meld_gary,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1055_IEO_SAD_LO__AUDIO_1055_IEO_ANG_LO_styletts.mp4,1,track1,crema_1055,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia217_utt7.mp4,0,meld_real,meld_ross,-1,neutral,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia285_utt5.mp4,0,meld_real,meld_rachel,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1012_IWL_HAP_XX__AUDIO_1012_IWL_NEU_XX_wav2lip.mp4,1,track2,crema_1012,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1066_IWL_NEU_XX__AUDIO_1066_IWL_SAD_XX_sadtalker.mp4,1,track3,crema_1066,-1,sad,neutral
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia735_utt18.mp4,0,meld_real,meld_ross,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1037_IWW_HAP_XX__AUDIO_1037_IWW_NEU_XX_sadtalker.mp4,1,track3,crema_1037,-1,neutral,happy
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia4_utt7.mp4,0,meld_real,meld_joey,-1,anger,anger
D:\Documents\Programming\Thesis_G10\data\synthetic\track3_fakes\videos\FAKE_T3_1084_IWW_ANG_XX__AUDIO_1084_IWW_DIS_XX_sadtalker.mp4,1,track3,crema_1084,-1,disgust,angry
data\raw\MELD\MELD-RAW\MELD.Raw\test\output_repeated_splits_test\dia244_utt21.mp4,0,meld_real,meld_ross,-1,joy,joy
D:\Documents\Programming\Thesis_G10\data\synthetic\track1_fakes\videos\FAKE_T1_1047_WSI_ANG_XX__AUDIO_1047_WSI_DIS_XX_styletts.mp4,1,track1,crema_1047,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-571d8cVauQ_000.mp4,0,cmumosei_real,mosei_-571d8cVauQ,-1,,
D:\Documents\Programming\Thesis_G10\data\synthetic\track2_fakes\videos\FAKE_T2_1026_IWW_SAD_XX__AUDIO_1026_IWW_ANG_XX_wav2lip.mp4,1,track2,crema_1026,-1,,
data\raw\MELD\MELD-RAW\MELD.Raw\train\train_splits\dia354_utt15.mp4,0,meld_real,meld_mr._treeger,-1,neutral,neutral
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-3g5yACwYnA_001.mp4,0,cmumosei_real,mosei_-3g5yACwYnA,-1,,
D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\CdB8QBhFccs_004.mp4,0,cmumosei_real,mosei_CdB8QBhFccs,-1,anger,anger
