output_stem,output_path,label,status,method,actor_id,sentence_key,video_emotion,audio_emotion,processed
FAKE_T3_1079_ITS_SAD_XX__AUDIO_1079_ITS_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_ITS_SAD_XX__AUDIO_1079_ITS_ANG_XX_sadtalker.mp4,1,done,sadtalker,1079,ITS,sad,angry,yes
FAKE_T3_1079_IWL_ANG_XX__AUDIO_1079_IWL_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_IWL_ANG_XX__AUDIO_1079_IWL_DIS_XX_sadtalker.mp4,1,done,sadtalker,1079,IWL,angry,disgust,yes
FAKE_T3_1079_IWL_DIS_XX__AUDIO_1079_IWL_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_IWL_DIS_XX__AUDIO_1079_IWL_FEA_XX_sadtalker.mp4,1,done,sadtalker,1079,IWL,disgust,fear,yes
FAKE_T3_1079_IWL_FEA_XX__AUDIO_1079_IWL_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_IWL_FEA_XX__AUDIO_1079_IWL_HAP_XX_sadtalker.mp4,1,done,sadtalker,1079,IWL,fear,happy,yes
FAKE_T3_1079_IWL_NEU_XX__AUDIO_1079_IWL_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_IWL_NEU_XX__AUDIO_1079_IWL_SAD_XX_sadtalker.mp4,1,done,sadtalker,1079,IWL,neutral,sad,yes
FAKE_T3_1079_IWW_ANG_XX__AUDIO_1079_IWW_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_IWW_ANG_XX__AUDIO_1079_IWW_DIS_XX_sadtalker.mp4,1,done,sadtalker,1079,IWW,angry,disgust,yes
FAKE_T3_1079_IWW_HAP_XX__AUDIO_1079_IWW_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_IWW_HAP_XX__AUDIO_1079_IWW_NEU_XX_sadtalker.mp4,1,done,sadtalker,1079,IWW,happy,neutral,yes
FAKE_T3_1079_IWW_SAD_XX__AUDIO_1079_IWW_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_IWW_SAD_XX__AUDIO_1079_IWW_ANG_XX_sadtalker.mp4,1,done,sadtalker,1079,IWW,sad,angry,yes
FAKE_T3_1079_MTI_FEA_XX__AUDIO_1079_MTI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_MTI_FEA_XX__AUDIO_1079_MTI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1079,MTI,fear,happy,yes
FAKE_T3_1079_MTI_HAP_XX__AUDIO_1079_MTI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_MTI_HAP_XX__AUDIO_1079_MTI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1079,MTI,happy,neutral,yes
FAKE_T3_1079_MTI_NEU_XX__AUDIO_1079_MTI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_MTI_NEU_XX__AUDIO_1079_MTI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1079,MTI,neutral,sad,yes
FAKE_T3_1079_MTI_SAD_XX__AUDIO_1079_MTI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_MTI_SAD_XX__AUDIO_1079_MTI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1079,MTI,sad,angry,yes
FAKE_T3_1079_TAI_HAP_XX__AUDIO_1079_TAI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_TAI_HAP_XX__AUDIO_1079_TAI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1079,TAI,happy,neutral,yes
FAKE_T3_1079_TIE_SAD_XX__AUDIO_1079_TIE_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_TIE_SAD_XX__AUDIO_1079_TIE_ANG_XX_sadtalker.mp4,1,done,sadtalker,1079,TIE,sad,angry,yes
FAKE_T3_1079_TSI_ANG_XX__AUDIO_1079_TSI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_TSI_ANG_XX__AUDIO_1079_TSI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1079,TSI,angry,disgust,yes
FAKE_T3_1079_TSI_DIS_XX__AUDIO_1079_TSI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_TSI_DIS_XX__AUDIO_1079_TSI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1079,TSI,disgust,fear,yes
FAKE_T3_1079_TSI_FEA_XX__AUDIO_1079_TSI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_TSI_FEA_XX__AUDIO_1079_TSI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1079,TSI,fear,happy,yes
FAKE_T3_1079_TSI_NEU_XX__AUDIO_1079_TSI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_TSI_NEU_XX__AUDIO_1079_TSI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1079,TSI,neutral,sad,yes
FAKE_T3_1079_WSI_HAP_XX__AUDIO_1079_WSI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_WSI_HAP_XX__AUDIO_1079_WSI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1079,WSI,happy,neutral,yes
FAKE_T3_1079_WSI_NEU_XX__AUDIO_1079_WSI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_WSI_NEU_XX__AUDIO_1079_WSI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1079,WSI,neutral,sad,yes
FAKE_T3_1079_WSI_SAD_XX__AUDIO_1079_WSI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1079_WSI_SAD_XX__AUDIO_1079_WSI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1079,WSI,sad,angry,yes
FAKE_T3_1080_DFA_FEA_XX__AUDIO_1080_DFA_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_DFA_FEA_XX__AUDIO_1080_DFA_HAP_XX_sadtalker.mp4,1,done,sadtalker,1080,DFA,fear,happy,yes
FAKE_T3_1080_DFA_SAD_XX__AUDIO_1080_DFA_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_DFA_SAD_XX__AUDIO_1080_DFA_ANG_XX_sadtalker.mp4,1,done,sadtalker,1080,DFA,sad,angry,yes
FAKE_T3_1080_IEO_ANG_LO__AUDIO_1080_IEO_DIS_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IEO_ANG_LO__AUDIO_1080_IEO_DIS_LO_sadtalker.mp4,1,done,sadtalker,1080,IEO,angry,disgust,yes
FAKE_T3_1080_IEO_ANG_MD__AUDIO_1080_IEO_DIS_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IEO_ANG_MD__AUDIO_1080_IEO_DIS_MD_sadtalker.mp4,1,done,sadtalker,1080,IEO,angry,disgust,yes
FAKE_T3_1080_IEO_DIS_LO__AUDIO_1080_IEO_FEA_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IEO_DIS_LO__AUDIO_1080_IEO_FEA_LO_sadtalker.mp4,1,done,sadtalker,1080,IEO,disgust,fear,yes
FAKE_T3_1080_IEO_FEA_HI__AUDIO_1080_IEO_HAP_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IEO_FEA_HI__AUDIO_1080_IEO_HAP_HI_sadtalker.mp4,1,done,sadtalker,1080,IEO,fear,happy,yes
FAKE_T3_1080_IEO_FEA_LO__AUDIO_1080_IEO_HAP_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IEO_FEA_LO__AUDIO_1080_IEO_HAP_LO_sadtalker.mp4,1,done,sadtalker,1080,IEO,fear,happy,yes
FAKE_T3_1080_IEO_FEA_MD__AUDIO_1080_IEO_HAP_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IEO_FEA_MD__AUDIO_1080_IEO_HAP_MD_sadtalker.mp4,1,done,sadtalker,1080,IEO,fear,happy,yes
FAKE_T3_1080_IEO_NEU_XX__AUDIO_1080_IEO_SAD_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IEO_NEU_XX__AUDIO_1080_IEO_SAD_HI_sadtalker.mp4,1,done,sadtalker,1080,IEO,neutral,sad,yes
FAKE_T3_1080_IOM_ANG_XX__AUDIO_1080_IOM_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IOM_ANG_XX__AUDIO_1080_IOM_DIS_XX_sadtalker.mp4,1,done,sadtalker,1080,IOM,angry,disgust,yes
FAKE_T3_1080_IOM_HAP_XX__AUDIO_1080_IOM_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IOM_HAP_XX__AUDIO_1080_IOM_NEU_XX_sadtalker.mp4,1,done,sadtalker,1080,IOM,happy,neutral,yes
FAKE_T3_1080_ITH_ANG_XX__AUDIO_1080_ITH_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_ITH_ANG_XX__AUDIO_1080_ITH_DIS_XX_sadtalker.mp4,1,done,sadtalker,1080,ITH,angry,disgust,yes
FAKE_T3_1080_ITH_FEA_XX__AUDIO_1080_ITH_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_ITH_FEA_XX__AUDIO_1080_ITH_HAP_XX_sadtalker.mp4,1,done,sadtalker,1080,ITH,fear,happy,yes
FAKE_T3_1080_ITH_HAP_XX__AUDIO_1080_ITH_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_ITH_HAP_XX__AUDIO_1080_ITH_NEU_XX_sadtalker.mp4,1,done,sadtalker,1080,ITH,happy,neutral,yes
FAKE_T3_1080_ITH_SAD_XX__AUDIO_1080_ITH_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_ITH_SAD_XX__AUDIO_1080_ITH_ANG_XX_sadtalker.mp4,1,done,sadtalker,1080,ITH,sad,angry,yes
FAKE_T3_1080_ITS_ANG_XX__AUDIO_1080_ITS_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_ITS_ANG_XX__AUDIO_1080_ITS_DIS_XX_sadtalker.mp4,1,done,sadtalker,1080,ITS,angry,disgust,yes
FAKE_T3_1080_ITS_HAP_XX__AUDIO_1080_ITS_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_ITS_HAP_XX__AUDIO_1080_ITS_NEU_XX_sadtalker.mp4,1,done,sadtalker,1080,ITS,happy,neutral,yes
FAKE_T3_1080_ITS_NEU_XX__AUDIO_1080_ITS_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_ITS_NEU_XX__AUDIO_1080_ITS_SAD_XX_sadtalker.mp4,1,done,sadtalker,1080,ITS,neutral,sad,yes
FAKE_T3_1080_ITS_SAD_XX__AUDIO_1080_ITS_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_ITS_SAD_XX__AUDIO_1080_ITS_ANG_XX_sadtalker.mp4,1,done,sadtalker,1080,ITS,sad,angry,yes
FAKE_T3_1080_IWL_ANG_XX__AUDIO_1080_IWL_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IWL_ANG_XX__AUDIO_1080_IWL_DIS_XX_sadtalker.mp4,1,done,sadtalker,1080,IWL,angry,disgust,yes
FAKE_T3_1080_IWL_FEA_XX__AUDIO_1080_IWL_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IWL_FEA_XX__AUDIO_1080_IWL_HAP_XX_sadtalker.mp4,1,done,sadtalker,1080,IWL,fear,happy,yes
FAKE_T3_1080_IWL_NEU_XX__AUDIO_1080_IWL_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IWL_NEU_XX__AUDIO_1080_IWL_SAD_XX_sadtalker.mp4,1,done,sadtalker,1080,IWL,neutral,sad,yes
FAKE_T3_1080_IWL_SAD_XX__AUDIO_1080_IWL_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IWL_SAD_XX__AUDIO_1080_IWL_ANG_XX_sadtalker.mp4,1,done,sadtalker,1080,IWL,sad,angry,yes
FAKE_T3_1080_IWW_FEA_XX__AUDIO_1080_IWW_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IWW_FEA_XX__AUDIO_1080_IWW_HAP_XX_sadtalker.mp4,1,done,sadtalker,1080,IWW,fear,happy,yes
FAKE_T3_1080_IWW_HAP_XX__AUDIO_1080_IWW_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IWW_HAP_XX__AUDIO_1080_IWW_NEU_XX_sadtalker.mp4,1,done,sadtalker,1080,IWW,happy,neutral,yes
FAKE_T3_1080_IWW_NEU_XX__AUDIO_1080_IWW_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_IWW_NEU_XX__AUDIO_1080_IWW_SAD_XX_sadtalker.mp4,1,done,sadtalker,1080,IWW,neutral,sad,yes
FAKE_T3_1080_MTI_ANG_XX__AUDIO_1080_MTI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_MTI_ANG_XX__AUDIO_1080_MTI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1080,MTI,angry,disgust,yes
FAKE_T3_1080_MTI_DIS_XX__AUDIO_1080_MTI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_MTI_DIS_XX__AUDIO_1080_MTI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1080,MTI,disgust,fear,yes
FAKE_T3_1080_MTI_FEA_XX__AUDIO_1080_MTI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_MTI_FEA_XX__AUDIO_1080_MTI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1080,MTI,fear,happy,yes
FAKE_T3_1080_MTI_HAP_XX__AUDIO_1080_MTI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_MTI_HAP_XX__AUDIO_1080_MTI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1080,MTI,happy,neutral,yes
FAKE_T3_1080_MTI_NEU_XX__AUDIO_1080_MTI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_MTI_NEU_XX__AUDIO_1080_MTI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1080,MTI,neutral,sad,yes
FAKE_T3_1080_TAI_FEA_XX__AUDIO_1080_TAI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_TAI_FEA_XX__AUDIO_1080_TAI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1080,TAI,fear,happy,yes
FAKE_T3_1080_TAI_HAP_XX__AUDIO_1080_TAI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_TAI_HAP_XX__AUDIO_1080_TAI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1080,TAI,happy,neutral,yes
FAKE_T3_1080_TIE_ANG_XX__AUDIO_1080_TIE_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_TIE_ANG_XX__AUDIO_1080_TIE_DIS_XX_sadtalker.mp4,1,done,sadtalker,1080,TIE,angry,disgust,yes
FAKE_T3_1080_TIE_SAD_XX__AUDIO_1080_TIE_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_TIE_SAD_XX__AUDIO_1080_TIE_ANG_XX_sadtalker.mp4,1,done,sadtalker,1080,TIE,sad,angry,yes
FAKE_T3_1080_TSI_HAP_XX__AUDIO_1080_TSI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_TSI_HAP_XX__AUDIO_1080_TSI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1080,TSI,happy,neutral,yes
FAKE_T3_1080_TSI_SAD_XX__AUDIO_1080_TSI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_TSI_SAD_XX__AUDIO_1080_TSI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1080,TSI,sad,angry,yes
FAKE_T3_1080_WSI_FEA_XX__AUDIO_1080_WSI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_WSI_FEA_XX__AUDIO_1080_WSI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1080,WSI,fear,happy,yes
FAKE_T3_1080_WSI_HAP_XX__AUDIO_1080_WSI_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_WSI_HAP_XX__AUDIO_1080_WSI_NEU_XX_sadtalker.mp4,1,done,sadtalker,1080,WSI,happy,neutral,yes
FAKE_T3_1080_WSI_NEU_XX__AUDIO_1080_WSI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_WSI_NEU_XX__AUDIO_1080_WSI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1080,WSI,neutral,sad,yes
FAKE_T3_1080_WSI_SAD_XX__AUDIO_1080_WSI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1080_WSI_SAD_XX__AUDIO_1080_WSI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1080,WSI,sad,angry,yes
FAKE_T3_1081_DFA_ANG_XX__AUDIO_1081_DFA_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_DFA_ANG_XX__AUDIO_1081_DFA_DIS_XX_sadtalker.mp4,1,done,sadtalker,1081,DFA,angry,disgust,yes
FAKE_T3_1081_DFA_DIS_XX__AUDIO_1081_DFA_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_DFA_DIS_XX__AUDIO_1081_DFA_FEA_XX_sadtalker.mp4,1,done,sadtalker,1081,DFA,disgust,fear,yes
FAKE_T3_1081_DFA_NEU_XX__AUDIO_1081_DFA_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_DFA_NEU_XX__AUDIO_1081_DFA_SAD_XX_sadtalker.mp4,1,done,sadtalker,1081,DFA,neutral,sad,yes
FAKE_T3_1081_IEO_ANG_HI__AUDIO_1081_IEO_DIS_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IEO_ANG_HI__AUDIO_1081_IEO_DIS_HI_sadtalker.mp4,1,done,sadtalker,1081,IEO,angry,disgust,yes
FAKE_T3_1081_IEO_DIS_HI__AUDIO_1081_IEO_FEA_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IEO_DIS_HI__AUDIO_1081_IEO_FEA_HI_sadtalker.mp4,1,done,sadtalker,1081,IEO,disgust,fear,yes
FAKE_T3_1081_IEO_FEA_HI__AUDIO_1081_IEO_HAP_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IEO_FEA_HI__AUDIO_1081_IEO_HAP_HI_sadtalker.mp4,1,done,sadtalker,1081,IEO,fear,happy,yes
FAKE_T3_1081_IEO_FEA_LO__AUDIO_1081_IEO_HAP_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IEO_FEA_LO__AUDIO_1081_IEO_HAP_LO_sadtalker.mp4,1,done,sadtalker,1081,IEO,fear,happy,yes
FAKE_T3_1081_IEO_FEA_MD__AUDIO_1081_IEO_HAP_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IEO_FEA_MD__AUDIO_1081_IEO_HAP_MD_sadtalker.mp4,1,done,sadtalker,1081,IEO,fear,happy,yes
FAKE_T3_1081_IEO_NEU_XX__AUDIO_1081_IEO_SAD_HI_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IEO_NEU_XX__AUDIO_1081_IEO_SAD_HI_sadtalker.mp4,1,done,sadtalker,1081,IEO,neutral,sad,yes
FAKE_T3_1081_IEO_SAD_LO__AUDIO_1081_IEO_ANG_LO_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IEO_SAD_LO__AUDIO_1081_IEO_ANG_LO_sadtalker.mp4,1,done,sadtalker,1081,IEO,sad,angry,yes
FAKE_T3_1081_IEO_SAD_MD__AUDIO_1081_IEO_ANG_MD_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IEO_SAD_MD__AUDIO_1081_IEO_ANG_MD_sadtalker.mp4,1,done,sadtalker,1081,IEO,sad,angry,yes
FAKE_T3_1081_IOM_FEA_XX__AUDIO_1081_IOM_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IOM_FEA_XX__AUDIO_1081_IOM_HAP_XX_sadtalker.mp4,1,done,sadtalker,1081,IOM,fear,happy,yes
FAKE_T3_1081_IOM_HAP_XX__AUDIO_1081_IOM_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IOM_HAP_XX__AUDIO_1081_IOM_NEU_XX_sadtalker.mp4,1,done,sadtalker,1081,IOM,happy,neutral,yes
FAKE_T3_1081_IOM_NEU_XX__AUDIO_1081_IOM_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IOM_NEU_XX__AUDIO_1081_IOM_SAD_XX_sadtalker.mp4,1,done,sadtalker,1081,IOM,neutral,sad,yes
FAKE_T3_1081_IOM_SAD_XX__AUDIO_1081_IOM_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IOM_SAD_XX__AUDIO_1081_IOM_ANG_XX_sadtalker.mp4,1,done,sadtalker,1081,IOM,sad,angry,yes
FAKE_T3_1081_ITH_DIS_XX__AUDIO_1081_ITH_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_ITH_DIS_XX__AUDIO_1081_ITH_FEA_XX_sadtalker.mp4,1,done,sadtalker,1081,ITH,disgust,fear,yes
FAKE_T3_1081_ITH_NEU_XX__AUDIO_1081_ITH_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_ITH_NEU_XX__AUDIO_1081_ITH_SAD_XX_sadtalker.mp4,1,done,sadtalker,1081,ITH,neutral,sad,yes
FAKE_T3_1081_ITH_SAD_XX__AUDIO_1081_ITH_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_ITH_SAD_XX__AUDIO_1081_ITH_ANG_XX_sadtalker.mp4,1,done,sadtalker,1081,ITH,sad,angry,yes
FAKE_T3_1081_ITS_DIS_XX__AUDIO_1081_ITS_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_ITS_DIS_XX__AUDIO_1081_ITS_FEA_XX_sadtalker.mp4,1,done,sadtalker,1081,ITS,disgust,fear,yes
FAKE_T3_1081_ITS_HAP_XX__AUDIO_1081_ITS_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_ITS_HAP_XX__AUDIO_1081_ITS_NEU_XX_sadtalker.mp4,1,done,sadtalker,1081,ITS,happy,neutral,yes
FAKE_T3_1081_IWL_DIS_XX__AUDIO_1081_IWL_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IWL_DIS_XX__AUDIO_1081_IWL_FEA_XX_sadtalker.mp4,1,done,sadtalker,1081,IWL,disgust,fear,yes
FAKE_T3_1081_IWL_FEA_XX__AUDIO_1081_IWL_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IWL_FEA_XX__AUDIO_1081_IWL_HAP_XX_sadtalker.mp4,1,done,sadtalker,1081,IWL,fear,happy,yes
FAKE_T3_1081_IWW_FEA_XX__AUDIO_1081_IWW_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_IWW_FEA_XX__AUDIO_1081_IWW_HAP_XX_sadtalker.mp4,1,done,sadtalker,1081,IWW,fear,happy,yes
FAKE_T3_1081_MTI_ANG_XX__AUDIO_1081_MTI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_MTI_ANG_XX__AUDIO_1081_MTI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1081,MTI,angry,disgust,yes
FAKE_T3_1081_MTI_DIS_XX__AUDIO_1081_MTI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_MTI_DIS_XX__AUDIO_1081_MTI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1081,MTI,disgust,fear,yes
FAKE_T3_1081_MTI_NEU_XX__AUDIO_1081_MTI_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_MTI_NEU_XX__AUDIO_1081_MTI_SAD_XX_sadtalker.mp4,1,done,sadtalker,1081,MTI,neutral,sad,yes
FAKE_T3_1081_MTI_SAD_XX__AUDIO_1081_MTI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_MTI_SAD_XX__AUDIO_1081_MTI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1081,MTI,sad,angry,yes
FAKE_T3_1081_TAI_ANG_XX__AUDIO_1081_TAI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_TAI_ANG_XX__AUDIO_1081_TAI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1081,TAI,angry,disgust,yes
FAKE_T3_1081_TAI_FEA_XX__AUDIO_1081_TAI_HAP_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_TAI_FEA_XX__AUDIO_1081_TAI_HAP_XX_sadtalker.mp4,1,done,sadtalker,1081,TAI,fear,happy,yes
FAKE_T3_1081_TAI_SAD_XX__AUDIO_1081_TAI_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_TAI_SAD_XX__AUDIO_1081_TAI_ANG_XX_sadtalker.mp4,1,done,sadtalker,1081,TAI,sad,angry,yes
FAKE_T3_1081_TIE_HAP_XX__AUDIO_1081_TIE_NEU_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_TIE_HAP_XX__AUDIO_1081_TIE_NEU_XX_sadtalker.mp4,1,done,sadtalker,1081,TIE,happy,neutral,yes
FAKE_T3_1081_TIE_NEU_XX__AUDIO_1081_TIE_SAD_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_TIE_NEU_XX__AUDIO_1081_TIE_SAD_XX_sadtalker.mp4,1,done,sadtalker,1081,TIE,neutral,sad,yes
FAKE_T3_1081_TIE_SAD_XX__AUDIO_1081_TIE_ANG_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_TIE_SAD_XX__AUDIO_1081_TIE_ANG_XX_sadtalker.mp4,1,done,sadtalker,1081,TIE,sad,angry,yes
FAKE_T3_1081_TSI_ANG_XX__AUDIO_1081_TSI_DIS_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_TSI_ANG_XX__AUDIO_1081_TSI_DIS_XX_sadtalker.mp4,1,done,sadtalker,1081,TSI,angry,disgust,yes
FAKE_T3_1081_TSI_DIS_XX__AUDIO_1081_TSI_FEA_XX_sadtalker,data\synthetic\track3_fakes\videos\FAKE_T3_1081_TSI_DIS_XX__AUDIO_1081_TSI_FEA_XX_sadtalker.mp4,1,done,sadtalker,1081,TSI,disgust,fear,yes
